Experiment,rev,typ,Created,parent,answer_accuracy,answer_page_accuracy,conditional_answer_accuracy,min_lot_size.answer_accuracy,min_lot_size.answer_page_accuracy,min_lot_size.conditional_answer_accuracy,min_lot_size.num_correct_answer,min_lot_size.num_correct_page_searched,min_lot_size.num_results,min_lot_size.num_row_input,min_lot_size.num_row_processed,min_lot_size.page_search_recall,min_lot_size.row_processed,page_search_recall,row_processed,max_height.answer_accuracy,max_height.conditional_answer_accuracy,max_height.num_correct_answer,max_height.num_correct_page_searched,max_height.num_results,max_height.page_search_recall,max_lot_coverage.answer_accuracy,max_lot_coverage.conditional_answer_accuracy,max_lot_coverage.num_correct_answer,max_lot_coverage.num_correct_page_searched,max_lot_coverage.num_results,max_lot_coverage.page_search_recall,max_lot_coverage_pavement.answer_accuracy,max_lot_coverage_pavement.conditional_answer_accuracy,max_lot_coverage_pavement.num_correct_answer,max_lot_coverage_pavement.num_correct_page_searched,max_lot_coverage_pavement.num_results,max_lot_coverage_pavement.page_search_recall,min_parking_spaces.answer_accuracy,min_parking_spaces.conditional_answer_accuracy,min_parking_spaces.num_correct_answer,min_parking_spaces.num_correct_page_searched,min_parking_spaces.num_results,min_parking_spaces.page_search_recall,min_unit_size.answer_accuracy,min_unit_size.conditional_answer_accuracy,min_unit_size.num_correct_answer,min_unit_size.num_correct_page_searched,min_unit_size.num_results,min_unit_size.page_search_recall,accuracy,max_height.accuracy,max_height.num_row_input,max_height.num_row_processed,max_height.row_processed,max_lot_coverage.accuracy,max_lot_coverage.num_row_input,max_lot_coverage.num_row_processed,max_lot_coverage.row_processed,max_lot_coverage_pavement.accuracy,max_lot_coverage_pavement.num_row_input,max_lot_coverage_pavement.num_row_processed,max_lot_coverage_pavement.row_processed,min_lot_size.accuracy,min_parking_spaces.accuracy,min_parking_spaces.num_row_input,min_parking_spaces.num_row_processed,min_parking_spaces.row_processed,min_unit_size.accuracy,min_unit_size.num_row_input,min_unit_size.num_row_processed,min_unit_size.row_processed,max_lot_coverage.num_correct_page_extracted,max_lot_coverage.page_extract_recall,min_lot_size.num_correct_page_extracted,min_lot_size.page_extract_recall,min_parking_spaces.num_correct_page_extracted,min_parking_spaces.page_extract_recall,max_height.num_correct_page_extracted,max_height.page_extract_recall,max_lot_coverage_pavement.num_correct_page_extracted,max_lot_coverage_pavement.page_extract_recall,min_unit_size.num_correct_page_extracted,min_unit_size.page_extract_recall,min lot size.answer_accuracy,min lot size.conditional_answer_accuracy,min lot size.num_correct_answer,min lot size.num_correct_page_extracted,min lot size.num_correct_page_searched,min lot size.num_results,min lot size.page_extract_recall,min lot size.page_search_recall,min unit size.answer_accuracy,min unit size.conditional_answer_accuracy,min unit size.num_correct_answer,min unit size.num_correct_page_extracted,min unit size.num_correct_page_searched,min unit size.num_results,min unit size.page_extract_recall,min unit size.page_search_recall,num_correct_answer,num_correct_page_extracted,num_correct_page_searched,num_results,page_extract_recall,extract_text.orig_document_s3_bucket,generate_dataset.seed,generate_dataset.test_split_frac,publish_datasets,eval.num-eval-rows,eval.terms,eval.search-method,eval.extraction-method,eval.k,eval.elastic-k,eval.embedding-k,data/hf_dataset,data/hf_text_dataset,data/names_all_towns.json,data/orig-documents,data/orig_documents_s3_manifest.json,data/textract_dataset,maxdumas/extract_text.py,maxdumas/generate_dataset.py,maxdumas/upload_zoning_docs.sh,templates/extraction.pmpt.tpl,templates/extraction_chat_completion.pmpt.tpl,templates/extraction_completion.pmpt.tpl,zoning/data_processing/eval.py,zoning/data_processing/extract_text.py,zoning/data_processing/generate_dataset.py,zoning/data_processing/generate_text_dataset.py,zoning/data_processing/index_towns.py,zoning/data_processing/upload_zoning_docs.sh
,72f9ba9,baseline,2023-07-24T14:08:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,720b278,baseline,2023-07-24T14:07:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,56165b8,baseline,2023-07-24T14:07:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,1a37de7,baseline,2023-07-24T14:06:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,073958e,baseline,2023-07-24T13:38:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,a29dd2c,baseline,2023-07-08T18:59:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,01abd03,baseline,2023-07-08T18:58:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,43317a1,baseline,2023-06-23T22:58:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,6c0f480,baseline,2023-06-23T21:36:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,09244c7,baseline,2023-06-16T17:58:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,02092e3,baseline,2023-05-12T11:44:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,954dfb8,baseline,2023-05-12T11:41:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,1ec6260,baseline,2023-05-11T11:59:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,7d8f595,baseline,2023-05-10T11:55:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,94893f7,baseline,2023-05-10T11:54:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,9e1c236,baseline,2023-05-10T11:51:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,e1c6ad4,baseline,2023-05-10T11:50:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,ca43b6b,baseline,2023-05-10T11:50:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,3ab4ca3,baseline,2023-05-10T11:25:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,a16cbe8,baseline,2023-05-10T11:23:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,c056abd,baseline,2023-05-10T10:50:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,c7e2a53,baseline,2023-05-10T10:43:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240740740740741,0.8936170212765957,178,167,188,761,0.7731481481481481,0.8703703703703703,0.8622448979591837,0.9393939393939394,169,154,165,615,0.7857142857142857,0.8418367346938775,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,fe1d4b27d86b0b0204b27ccbfe536cc8,cdd9b0b79ac4ed02da5897315ccc15df,75403d543ce94915be0f9b7a5aa46b3b,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
